id,Energy_kcal,Water_g,Protein_g,Fat_g,CHO_g,Fiber_g,VA_ug,VB1_mg,VB2_mg,VC_mg,Ca_mg,Fe_mg,Zn_mg,Ile_mg,Leu_mg,Lys_mg,SAA_mg,AAA_mg,Thr_mg,Trp_mg,Val_mg,price,AAS,Meal_Ratio,Ratio_error
brk,666.1800000000001,229.15099999999998,18.5,16.137,110.96200000000002,2.83,217.8,0.34400000000000003,0.335,31.8,83.99,5.752000000000001,5.4857,826.6899999999999,1418.0200000000002,765.03,775.01,1614.4799999999998,646.58,211.49,908.2700000000001,8.5,75.19,34.37,14.57
lun,704.9,1060.6640000000002,35.3575,25.584,83.682,13.445,2405.0,0.57475,0.8610000000000002,210.0,608.1800000000001,20.782,21.2524,1604.0300000000002,2819.08,2147.845,1007.765,3184.5699999999997,1572.77,545.4350000000001,1783.155,14.5,81.43,36.37,3.91
din,567.0,205.95,16.099999999999998,2.1,121.1,3.0500000000000003,150.0,0.375,0.165,12.0,53.5,5.25,2.69,681.0,1351.0,481.0,803.0,1496.0,523.0,180.0,882.0,5.0,54.32,29.26,-16.4
total,1938.08,1495.7650000000003,69.9575,43.821000000000005,315.744,19.325,2772.8,1.29375,1.3610000000000002,253.8,745.6700000000001,31.784,29.428100000000004,3111.7200000000003,5588.1,3393.875,2585.775,6295.049999999999,2742.35,936.9250000000001,3573.425,28.0,210.94,0.0,0.0
error_%,2.0,0.0,12.0,-20.0,18.18,0.0,296.11,7.81,13.42,153.8,-6.79,58.92,292.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,
AAS,73.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Types,5,GOOD,,,,,,,,,,,,,,,,,,,,,,,
1,True,,,,,,,,,,,,,,,,,,,,,,,,
2,True,,,,,,,,,,,,,,,,,,,,,,,,
3,True,,,,,,,,,,,,,,,,,,,,,,,,
4,True,,,,,,,,,,,,,,,,,,,,,,,,
5,True,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Compos,15,GOOD,,,,,,,,,,,,,,,,,,,,,,,
012001x,1.3,,,,,,,,,,,,,,,,,,,,,,,,
011201x,1.4,,,,,,,,,,,,,,,,,,,,,,,,
192004,0.155,,,,,,,,,,,,,,,,,,,,,,,,
111101x,1.0,,,,,,,,,,,,,,,,,,,,,,,,
43213,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
21101,1.0,,,,,,,,,,,,,,,,,,,,,,,,
45301,4.5,,,,,,,,,,,,,,,,,,,,,,,,
192017,0.06999999999999999,,,,,,,,,,,,,,,,,,,,,,,,
52004,0.5,,,,,,,,,,,,,,,,,,,,,,,,
031301x,1.5,,,,,,,,,,,,,,,,,,,,,,,,
061101x,3.0,,,,,,,,,,,,,,,,,,,,,,,,
063101x,2.0,,,,,,,,,,,,,,,,,,,,,,,,
21204,0.075,,,,,,,,,,,,,,,,,,,,,,,,
42206,0.5,,,,,,,,,,,,,,,,,,,,,,,,
066201x,2.0,,,,,,,,,,,,,,,,,,,,,,,,
