id,Energy_kcal,Water_g,Protein_g,Fat_g,CHO_g,Fiber_g,VA_ug,VB1_mg,VB2_mg,VC_mg,Ca_mg,Fe_mg,Zn_mg,Ile_mg,Leu_mg,Lys_mg,SAA_mg,AAA_mg,Thr_mg,Trp_mg,Val_mg,price,AAS,Meal_Ratio,Ratio_error
brk,509.54,484.42300000000006,15.05,15.735999999999999,75.08100000000002,1.47,79.65,0.25850000000000006,0.59,0.0,491.71999999999997,5.711,9.7216,762.47,1191.16,1017.19,714.63,1496.84,634.64,220.77,858.91,7.5,105.42,29.72,-0.93
lun,606.45,520.795,26.799999999999994,24.765000000000004,68.21000000000001,8.09,353.1,0.49699999999999994,0.5409999999999999,109.5,255.15000000000003,7.83,7.726500000000001,1066.3999999999999,1853.5,1322.1499999999999,843.35,2178.8,923.1999999999999,349.95,1209.15,14.5,86.12,35.37,1.06
din,598.725,169.92249999999999,23.03,9.3975,105.41,6.699999999999999,22.5,0.343,0.369,16.0,99.22500000000001,12.440000000000001,2.26075,985.7,1808.8,1288.325,593.525,1044.95,1062.45,1037.725,1143.175,5.5,73.63,34.92,-0.23
total,1714.7150000000001,1175.1405,64.88,49.898500000000006,248.70100000000002,16.259999999999998,455.25,1.0985,1.4999999999999998,125.5,846.095,25.981,19.708849999999998,2814.5699999999997,4853.46,3627.665,2151.505,4720.59,2620.29,1608.445,3211.2349999999997,27.5,265.17,0.0,0.0
error_%,-9.75,0.0,20.0,4.0,5.45,0.0,-34.96,-8.46,25.0,25.5,5.76,29.91,162.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,
AAS,86.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Types,5,GOOD,,,,,,,,,,,,,,,,,,,,,,,
1,True,,,,,,,,,,,,,,,,,,,,,,,,
2,True,,,,,,,,,,,,,,,,,,,,,,,,
3,True,,,,,,,,,,,,,,,,,,,,,,,,
4,True,,,,,,,,,,,,,,,,,,,,,,,,
5,True,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Compos,14,GOOD,,,,,,,,,,,,,,,,,,,,,,,
101101x,4.0,,,,,,,,,,,,,,,,,,,,,,,,
31101,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
15101,0.44999999999999996,,,,,,,,,,,,,,,,,,,,,,,,
011201x,0.9,,,,,,,,,,,,,,,,,,,,,,,,
192004,0.17500000000000002,,,,,,,,,,,,,,,,,,,,,,,,
111101x,0.4,,,,,,,,,,,,,,,,,,,,,,,,
081111x,0.15,,,,,,,,,,,,,,,,,,,,,,,,
045101x,1.5,,,,,,,,,,,,,,,,,,,,,,,,
21101,1.0,,,,,,,,,,,,,,,,,,,,,,,,
192017,0.03,,,,,,,,,,,,,,,,,,,,,,,,
52004,2.3,,,,,,,,,,,,,,,,,,,,,,,,
42118,0.5,,,,,,,,,,,,,,,,,,,,,,,,
066201x,2.0,,,,,,,,,,,,,,,,,,,,,,,,
65033,2.0,,,,,,,,,,,,,,,,,,,,,,,,
