id,Energy_kcal,Water_g,Protein_g,Fat_g,CHO_g,Fiber_g,VA_ug,VB1_mg,VB2_mg,VC_mg,Ca_mg,Fe_mg,Zn_mg,Ile_mg,Leu_mg,Lys_mg,SAA_mg,AAA_mg,Thr_mg,Trp_mg,Val_mg,price,AAS,Meal_Ratio,Ratio_error
brk,563.97,673.003,13.899999999999999,14.697,93.9,3.1000000000000005,77.0,0.25,0.45,66.0,475.39,4.66,1.8827,709.44,1390.16,1186.19,564.63,1438.34,621.14,272.27,905.41,8.0,111.72,34.03,13.43
lun,570.125,545.8075,14.44,22.922500000000007,76.78,4.25,474.3,0.321,0.3679999999999999,126.5,137.175,5.65,2.62575,613.4,1008.3000000000001,669.775,539.575,1182.75,538.65,201.47500000000002,681.125,12.0,84.33,34.4,-1.71
din,523.35,70.30499999999999,16.979999999999997,8.695,94.35,2.87,64.5,0.394,0.178,13.5,51.45,5.1,2.4275,775.4,1538.6,632.65,829.55,1705.9,651.4,186.95,893.85,4.5,67.74,31.58,-9.77
total,1657.4450000000002,1289.1155,45.31999999999999,46.3145,265.03,10.22,615.8,0.965,0.9959999999999998,206.0,664.0150000000001,15.41,6.93595,2098.2400000000002,3937.06,2488.6150000000002,1933.7549999999999,4326.99,1811.19,660.6949999999999,2480.3849999999998,24.5,263.79,0.0,0.0
error_%,-30.94,0.0,-12.0,0.0,16.36,0.0,-23.03,-31.07,-28.86,106.0,-17.0,28.42,-44.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,
AAS,86.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Types,5,GOOD,,,,,,,,,,,,,,,,,,,,,,,
1,True,,,,,,,,,,,,,,,,,,,,,,,,
2,True,,,,,,,,,,,,,,,,,,,,,,,,
3,True,,,,,,,,,,,,,,,,,,,,,,,,
4,True,,,,,,,,,,,,,,,,,,,,,,,,
5,True,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Compos,13,GOOD,,,,,,,,,,,,,,,,,,,,,,,
101101x,4.0,,,,,,,,,,,,,,,,,,,,,,,,
012001x,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
011201x,1.4,,,,,,,,,,,,,,,,,,,,,,,,
192004,0.255,,,,,,,,,,,,,,,,,,,,,,,,
111101x,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
21205,3.0,,,,,,,,,,,,,,,,,,,,,,,,
43213,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
45125,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21101,1.5,,,,,,,,,,,,,,,,,,,,,,,,
44404,0.4,,,,,,,,,,,,,,,,,,,,,,,,
063101x,3.0,,,,,,,,,,,,,,,,,,,,,,,,
43119,1.0,,,,,,,,,,,,,,,,,,,,,,,,
51019,0.1,,,,,,,,,,,,,,,,,,,,,,,,
